TARGET,IMBFM,HPDYO,KRZRU,QHOTV,GODCT,NIYPB,DWAMN,TBBPE,XUPPP,AZBCU,KFDTR,ZKPGM,KJWCK,ASQBO,IFXBD,MPHKC,JTCKE,XWCLI,VEGZF,TGIYY,HJHKS,ICFKP,RBEQZ,KQRGK,UKSKO,KIQMT,EVYUN,ZZICN,QLSIM,OIRTT,ILALU,VMBWG,CMYWF,RVLSV,BSZEI,ZGUPA,EGTZY,CPIBC,PXVYU,UGTVK,QHTJG,DHSKT,UNCHW,ITMOC,HNATR,DSMIG,PHBYE,NZHPQ,LMOBP
1,0.133174061421687,-0.455639170698694,0.419178638387792,-0.282064911993514,0.283558198386685,-0.0903500306246735,-1.21280954292456,-0.410329108193143,-1.96729350320097,0.25059507456943,-1.37774289545231,2.29254846287032,-0.732272297759273,-0.312185237406347,0.0197819254166738,-1.00085517882394,-0.912677056123035,-2.01825647448969,0.733060080243712,1.44808458115365,0.194468284893449,1.79193393036505,3.15144021028301,-0.84026892142009,3.13203079795279,0.342518779486627,0.0897686796150227,-0.198916396923524,0.141104118264309,-0.211750207798418,0.802624248553717,-1.03238359048465,-0.221352410891383,0.298024672472559,-0.525750272511446,-0.582317357839991,-1.09993011039835,0.319593018600619,-1.30924357481829,0.790227635097658,1.61063549946304,1.3230764121461,0.276865935979449,2.16923303540641,-0.671118734061775,-0.781282149976309,2.56478661959138,-0.587409247242572,-2.34389451271515,0.391262253680776
2,1.27200610555123,0.435934058950978,0.509532651837785,-1.44664880072776,-1.15731919910208,1.80887452167925,-0.0838472938470405,0.751965183527858,-0.694202928987888,-0.473482606041699,-0.508823235224769,-0.459319274638314,1.91602591407167,-1.33221192408005,-3.22725829834577,-0.588059760031777,-0.113020407629209,-3.33945792089469,2.96506268756826,0.151183230593245,-1.02947180478136,-0.79179892393412,-0.0897996614725393,0.318159315645309,-1.69839842499918,0.889520953686928,-0.078553427923378,0.38764465167075,-1.36044266807491,-1.32247469101061,-0.463651734957636,0.50211544068726,-0.207912895648403,0.335682533133056,-1.78451572715747,1.05529398463657,0.0442658130316851,-1.15462103726043,-1.27828633791637,-2.49057607721957,-1.84516213551093,0.93900968494268,-0.581340690103476,-0.416110198672308,1.49020631778014,-0.141415582108046,-0.971448178502758,-1.43500684819649,0.0393823332018169,-1.20273638818838
3,1.34196937513437,0.527938989914943,-1.73709487900975,0.407494784149816,0.891491408574686,-0.72539831059083,1.48683631684532,1.34885481665099,-0.923530055642037,-0.816597928975466,0.877386969569771,0.972608976821178,1.92709806374981,1.11904717653156,-1.40917832371794,-0.293869027925619,-1.37115925260951,-5.32120261064991,1.95283075683597,-1.80630452745516,-2.03382195590101,1.24725906106472,0.356534249032287,0.68502322115962,-0.960183747553987,1.90518346562617,0.328239547660658,1.25741648153022,0.995708054630834,0.880480716234618,1.99764442321299,0.105637581678494,-1.84392619983713,0.152740363403573,-1.4495075546292,0.713962968270717,-2.8421442002165,-1.36737401154205,-0.418620171217354,-0.487127403889254,0.642551903845981,1.13697238724526,1.29474441040856,0.255475204626776,-0.725132346996086,-0.55543958302302,-0.0441844067577754,-0.125330668341602,3.79373990371873,0.184520931590358
4,-0.162472840193063,-0.0845318501237337,0.395504990230402,-0.314822359234006,-0.304597977843869,-0.395251426893577,-0.455360389760955,0.475327023871758,0.795949362449608,1.40279279261302,-0.496981679188929,-1.85309579096711,-0.585542933328992,-0.840700431793484,-0.659977570584103,-0.257873309074631,-0.0983031818467521,-2.22573650913806,-0.547592370109945,-0.514734727877932,-2.76481516741345,1.30868682401049,-0.539873367175066,0.428364842610971,2.02447546854474,0.636657511124672,-0.780732524634255,-0.512943960218538,-0.931054269167909,0.275537586011954,-1.18472791720871,1.84679783198637,1.19806611892407,2.17006052237923,0.427002573113053,-1.46628482755132,0.854266150766384,0.968886809874214,-1.54706202726399,-1.36924154950136,-2.58638247665276,-0.710881736069195,1.03186215878131,-2.92439455286853,0.978666150506823,2.52151499567406,-0.644666396367651,-2.41505223163231,-0.850840235891401,-1.55733759237098
5,0.1987122567439,0.410146067164459,2.52377365135006,0.141721368492555,-0.197161040555563,0.569514313029523,-0.668411413986063,0.593282072583928,-0.14507471430478,1.86053320666974,1.19275974030532,0.842712163454868,-0.714661165258994,0.223032616875587,1.14132084439122,-1.2864504401648,2.07370745944703,0.936448719706853,-0.508287985760236,-1.14452577612894,1.06839814170641,-0.231353526256548,1.23718323032241,-1.0920640921221,1.51663351593362,-0.844715411875654,-1.41763819597729,-1.46040293421262,-3.08320905517266,0.217389850531913,-1.29169947479975,1.13781525880515,1.97595401191331,0.903251822530642,1.72186371451992,-1.34744046061319,1.3931566426753,-0.757667504522211,-1.5054546104152,-1.40137948621605,-0.181227293901052,-0.978071710339951,0.78734959456613,-0.0987504283062597,-0.149352494307054,0.421669906509427,-0.961628200466575,-2.28278453635562,-2.08115118836625,-1.57941990702077
6,-1.08215918013411,-3.04692715173711,1.21305383829568,0.238959993541749,-1.0238076732946,-0.549712341851417,0.423910728896172,-0.0584039268130007,0.488746972089816,-0.755036521160252,1.99508141043146,-0.857608674507665,-0.143498650094533,0.079011549321012,1.57662954590055,0.722336240106629,1.54604325367219,-1.22701938606886,-0.115710191719721,0.118438369880936,-1.20892593851672,-0.130185451093665,0.432396396502943,-0.198495021000228,1.78904530619907,0.636104583079085,-0.52574671127271,-0.354630879918176,-0.354359513280788,2.57004711505911,-0.391640620564822,1.59969298850474,-0.102535200262816,0.443689781034801,1.40592206801562,0.0846172051706581,0.81719015262204,1.64650128242847,0.896010167264689,0.55359905516347,1.23327417949897,-0.395684231002392,0.304560311985727,-0.946709408572789,-1.63409460064368,-0.830605797657875,0.818239515958976,-0.464791542045315,-2.98164741209887,-0.406925823488801
7,0.0324370005501704,0.530285640969366,0.657103533427742,-1.87523482853111,0.866850960967364,-0.794082185861595,1.79913876089918,-1.53205875360704,-0.333358280155468,-0.621027893524048,0.13903907263983,-0.973950074198275,-0.2705496076192,-1.73532453704308,-3.12260143506278,0.740102571052966,-1.66282473438616,-0.147444308778366,3.22817503306833,-0.221290598980312,-0.254546923300184,-1.51560699692506,-0.772892175832432,-2.66597276644404,-2.12540222473876,0.0107674967889049,2.21421903931381,0.199291728456747,1.02446776542821,0.667887655575593,2.57416774309453,-1.63717168777531,-1.13857450244417,-1.46808862025856,0.922709414360776,1.78713478947177,-0.225643502360044,0.951276558570673,0.535452534595631,-0.925732864457964,1.17357525538236,1.73027442500995,-0.628380759062833,-1.53175256025191,-3.27875601983385,-1.69627744274696,-0.714814783513109,-0.00419867486763414,0.713629520783192,-1.77171380149506
8,-1.38363510431455,-0.690756328199186,1.24120861789692,0.317877744557815,0.89816856883941,0.474779431058204,0.0439214085030081,-0.32833047922771,-0.503649684441529,-1.63354369317777,-0.959142075926901,0.881018847415277,-2.81485169438488,0.029170384420871,1.08340245193724,0.718254747518592,-0.0305765610947041,1.4557169511424,0.322758345038383,-0.314327856986922,-1.83630235194346,-1.65570650881811,-1.65321422066176,0.24169466584662,-0.87191861477557,-0.790767950207618,-0.608647475527158,-0.312817049036258,1.28055829797067,1.43921460453672,-0.490578554970709,-2.665317378462,-0.923040852250962,-2.34841547304403,-0.0355706230839509,-1.23907759481212,0.417945238562502,1.54572967251406,-0.140626531898699,-1.15956772945844,-0.287123166306022,2.07531552816051,1.25182619024516,0.481605575386733,2.88157117094139,0.357955323906092,-0.756001443111211,0.401299357686187,-1.42882131528695,1.85976264317997
9,-2.8095452207529,-1.65594843920714,3.18175446638868,-0.907228847804609,-4.00986188585793,-1.09723300224929,1.67552038322335,-2.7515929762291,1.13591108497591,-1.37137002396235,1.21541654831662,-0.47760089328933,-0.598393067356591,-0.258686001383298,2.61561815682457,2.30868770695336,2.6821264641523,1.61171314819433,-3.25205845496583,2.84059966386482,1.10810100861823,-0.775842879983729,-0.207134276067383,-2.46305371860581,0.21087696151707,-0.921695172617466,-1.07182489890498,0.222709830713383,-3.22714383490315,-0.0207708989715144,-0.286113033068262,-1.515639013574,0.766267972245374,0.123428765465774,2.18362709676579,-0.893671761449327,0.826700918106328,1.52774843113588,0.945631357362919,-1.3952136454431,-0.918698788268664,-0.904168537750102,-0.193169466608904,-0.250327173168805,0.131571573305895,-0.378424756951487,0.938754054177285,0.491440416734679,-1.21833050035202,1.18235867593458
10,-1.89625549610709,-0.0139261050702721,2.36934754436,0.543406978149065,-0.397909035445109,-0.993695293827803,1.03690901436449,-0.586730574262459,1.22336532810656,-1.58051206279519,2.50248777330809,-2.16511403267099,-2.82640054633005,1.8178168444106,2.23744894243224,1.62456685105858,2.00666861415898,3.66194833254273,0.100491659524911,2.34297382440019,1.74280298710604,-1.72692202292117,-1.03682569632401,-1.19356115942546,-0.260735796274752,-0.854278149001659,-1.76117983859513,1.03846913334443,-0.996270225015262,0.372182032131028,-1.09495256830059,-1.31337738057657,0.487877431269454,-0.932940449959285,1.33695568985285,0.727738332752489,1.09892164259466,3.04013620119496,-1.12293105045559,-0.797424424450982,-1.44329834191168,-2.94594942501169,1.91879950994787,-0.648635607234646,-3.12983316390643,1.38713302939062,-0.305861492808175,1.3337540865904,-0.284178714399185,0.824880147497482
